Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Adjusted Total Usage (kWh)
2021-03-14,,,Summer,,,,2846.5534620647168,1992.803087803224,856.7997843428636,,,,,,,,,Post-lockdown,3345.972431029131
2021-03-15,,,Summer,,,,2859.277317012313,2001.0572615055169,852.5757258219738,,,,,,,,,Post-lockdown,3401.0950785037608
2021-03-16,,,Summer,,,,2861.681935952654,2003.255327244697,850.5105029777991,,,,,,,,,Post-lockdown,3495.2207717255787
2021-03-17,,,Summer,,,,2851.9014783592397,2001.1815262595296,852.768000473336,,,,,,,,,Post-lockdown,3325.199656936697
2021-03-18,,,Summer,,,,2856.9473151770417,1991.0127894998004,847.0236423871826,,,,,,,,,Post-lockdown,3469.9783499619084
2021-03-19,,,Summer,,,,2858.5763795776547,2000.889399802436,847.7475943794796,,,,,,,,,Post-lockdown,3389.6258539369105
2021-03-20,,,Summer,,,,2848.086578837308,1994.762652497476,845.1938288239945,,,,,,,,,Post-lockdown,3452.5592680730565
2021-03-21,,,Summer,,,,2849.3654708231606,2004.62836274415,852.0473225828512,,,,,,,,,Post-lockdown,3289.495482245175
2021-03-22,,,Summer,,,,2857.904372565774,2003.082991230484,849.8429854698888,,,,,,,,,Post-lockdown,3307.598195765063
2021-03-23,,,Summer,,,,2860.1890713935427,1996.5606010683632,846.3884096932596,,,,,,,,,Post-lockdown,3557.9892837285697
2021-03-24,,,Summer,,,,2854.669404300872,1998.7556654133168,849.7091029418974,,,,,,,,,Post-lockdown,3508.034170950038
2021-03-25,,,Summer,,,,2847.50492823249,1996.0639323905552,852.8939913038158,,,,,,,,,Post-lockdown,3468.8316468189164
2021-03-26,,,Summer,,,,2861.818305558497,2001.0316045136344,860.11156152999,,,,,,,,,Post-lockdown,3429.134685386311
2021-03-27,,,Summer,,,,2849.29114551094,2006.1657116025065,855.6163393235194,,,,,,,,,Post-lockdown,3534.246945766352
2021-03-28,,,Summer,,,,2850.305311094143,1996.4863697683224,839.1452607125883,,,,,,,,,Post-lockdown,3473.2061429028768
2021-03-29,,,Summer,,,,2853.7346891724483,2003.9652325775887,851.7745423341017,,,,,,,,,Post-lockdown,3484.398638661164
2021-03-30,,,Summer,,,,2859.646802103574,1998.6887119081375,857.6826213135643,,,,,,,,,Post-lockdown,3360.3178004570764
2021-03-31,,,Summer,,,,2856.166879882761,1997.390635838688,843.8526325439489,,,,,,,,,Post-lockdown,3481.1607341940394
2021-04-01,,,Summer,,,,2853.936327501809,2000.794848200227,853.2897963510621,,,,,,,,,Post-lockdown,3495.371397288434
2021-04-02,,,Summer,,,,2854.1574426505904,1996.138788387903,849.3427890723448,,,,,,,,,Post-lockdown,3371.819202636868
2021-04-03,,,Summer,,,,2852.0795733432174,1998.561753473264,856.2834526545809,,,,,,,,,Post-lockdown,3419.016231478225
2021-04-04,,,Summer,,,,2854.722697572592,1995.390610537056,852.5732859750673,,,,,,,,,Post-lockdown,3290.4710063486355
2021-04-05,,,Summer,,,,2839.3611996115287,2011.2586256645816,846.153922727204,,,,,,,,,Post-lockdown,3341.7632537103773
2021-04-06,,,Summer,,,,2850.567962704651,2001.6413177598583,849.581742608547,,,,,,,,,Post-lockdown,3418.418047352378
2021-04-07,,,Summer,,,,2853.236609674584,1997.9513724600367,849.8715216197619,,,,,,,,,Post-lockdown,3567.8982661491
2021-04-08,,,Summer,,,,2846.176929581902,2002.4498995536712,849.9361089259497,,,,,,,,,Post-lockdown,3529.676692071205
2021-04-09,,,Summer,,,,2853.912616589058,2000.853359751546,856.1623147238763,,,,,,,,,Post-lockdown,3353.2141490993545
2021-04-10,,,Summer,,,,2850.9376438950694,2000.295152002334,846.3469003930488,,,,,,,,,Post-lockdown,3528.680628574211
2021-04-11,,,Summer,,,,2860.7933784915776,2004.510833500217,855.591256548306,,,,,,,,,Post-lockdown,3438.0107728997627
2021-04-12,,,Summer,,,,2859.811098626074,2005.1775385502367,849.0447516203924,,,,,,,,,Post-lockdown,3445.157891179412
2021-04-13,,,Summer,,,,2849.602972154409,1998.7274942619476,851.6695555316459,,,,,,,,,Post-lockdown,3487.999996191941
2021-04-14,,,Summer,,,,2851.1148114421667,1998.4559087967768,850.8958879314051,,,,,,,,,Post-lockdown,3555.7730339140376
2021-04-15,,,Summer,,,,2851.4642621719577,1999.9347415142415,850.4149733095908,,,,,,,,,Post-lockdown,3331.7575454257585
2021-04-16,,,Summer,,,,2849.659702619202,1989.860394176322,850.4799858277734,,,,,,,,,Post-lockdown,3519.0383724546305
2021-04-17,,,Summer,,,,2852.942124920141,1993.829044689007,857.8487927913551,,,,,,,,,Post-lockdown,3467.095540952597
2021-04-18,,,Summer,,,,2848.2385896555625,2008.2843713372224,854.7922496245308,,,,,,,,,Post-lockdown,3461.808720751468
2021-04-19,,,Summer,,,,2846.3279233253124,2009.6398385675063,848.7524215521004,,,,,,,,,Post-lockdown,3394.681510306769
2021-04-20,,,Summer,,,,2855.0875561195016,2000.1648198022183,858.4779362706104,,,,,,,,,Post-lockdown,3555.876152017859
2021-04-21,,,Summer,,,,2855.086647921109,2004.267784815279,851.9274053699643,,,,,,,,,Post-lockdown,3285.061637788759
2021-04-22,,,Summer,,,,2847.9734212017,2002.9812507727177,852.3581212966195,,,,,,,,,Post-lockdown,3344.7365156795217
2021-04-23,,,Summer,,,,2856.429777153813,2016.789404042276,846.3714046033431,,,,,,,,,Post-lockdown,3467.187602656381
2021-04-24,,,Summer,,,,2848.788111354173,2006.987874557173,848.0685067079744,,,,,,,,,Post-lockdown,3510.367784289609
2021-04-25,,,Summer,,,,2853.2748261901897,2000.795412042596,847.131482460364,,,,,,,,,Post-lockdown,3554.6514416274367
2021-04-26,,,Summer,,,,2856.138720063062,1996.677297796998,851.0123643249684,,,,,,,,,Post-lockdown,3328.167315839348
2021-04-27,,,Summer,,,,2851.763937176481,1993.3477683987123,853.7459153972411,,,,,,,,,Post-lockdown,3485.6351558107945
2021-04-28,,,Summer,,,,2854.226704560705,2002.412318179336,852.3941614971111,,,,,,,,,Post-lockdown,3446.736027682819
2021-04-29,,,Summer,,,,2849.349851780562,1997.5982462735783,858.4922207803479,,,,,,,,,Post-lockdown,3522.3997045504325
2021-04-30,,,Summer,,,,2850.92866708286,1994.253731452012,846.1072099739439,,,,,,,,,Post-lockdown,3397.693521782241
2021-05-01,,,Summer,,,,2850.916702845598,1998.157135578788,851.1303452176944,,,,,,,,,Post-lockdown,3294.136908979885
2021-05-02,,,Summer,,,,2848.1081082672986,1995.907259981928,844.1113033535084,,,,,,,,,Post-lockdown,3431.8722227256458
2021-05-03,,,Summer,,,,2850.971129184421,2009.7607081753629,845.9206451419836,,,,,,,,,Post-lockdown,3331.004686312
2021-05-04,,,Summer,,,,2844.2239085056813,2005.8131987847476,856.8848918866923,,,,,,,,,Post-lockdown,3452.8586921313326
2021-05-05,,,Summer,,,,2849.5672312642896,2001.405136793417,848.2621756676426,,,,,,,,,Post-lockdown,3464.235294696909
2021-05-06,,,Summer,,,,2850.5286225331515,2008.79472069445,846.5411810196987,,,,,,,,,Post-lockdown,3489.420984450449
2021-05-07,,,Summer,,,,2850.7351012375234,2001.826841538238,839.9261156220853,,,,,,,,,Post-lockdown,3554.1486788784223
2021-05-08,,,Summer,,,,2850.8015127706462,1997.1285789933584,846.5072267610553,,,,,,,,,Post-lockdown,3482.7296869592906
2021-05-09,,,Summer,,,,2851.7141790006995,2009.0606203863483,849.5515986290251,,,,,,,,,Post-lockdown,3492.06498534912
2021-05-10,,,Summer,,,,2854.43420759043,2004.1495502184232,843.7949852010689,,,,,,,,,Post-lockdown,3561.848449718307
2021-05-11,,,Summer,,,,2856.3675853706627,1996.238769228368,849.2560830550877,,,,,,,,,Post-lockdown,3502.4681439009173
2021-05-12,,,Summer,,,,2848.7111738657586,2000.448306609582,856.9131553032911,,,,,,,,,Post-lockdown,3346.9089415959365
2021-05-13,,,Summer,,,,2845.9439957230543,1997.0219087330763,847.0234732983582,,,,,,,,,Post-lockdown,6387.326691420843
2021-05-14,,,Summer,,,,2846.7707779387847,1994.5010013451783,845.8490847531504,,,,,,,,,Post-lockdown,3535.1219389748685
2021-05-15,,,Summer,,,,2849.670985394025,2006.1358877376583,844.9824926656745,,,,,,,,,Post-lockdown,3361.941633336316
2021-05-16,,,Summer,,,,2850.046393410917,2010.8370832023504,844.807179537421,,,,,,,,,Post-lockdown,3303.037553355391
2021-05-17,,,Summer,,,,2847.865019669013,1994.2321621309045,853.1678872344421,,,,,,,,,Post-lockdown,3288.660224316841
2021-05-18,,,Summer,,,,2845.33241667875,2004.1098461834529,850.7613436844152,,,,,,,,,Post-lockdown,3392.3830259917263
2021-05-19,,,Summer,,,,2849.476395862629,1998.001787154391,855.2862843963778,,,,,,,,,Post-lockdown,3444.5708456572493
2021-05-20,,,Summer,,,,2852.7481331005697,1998.8793730811765,860.6251894582713,,,,,,,,,Post-lockdown,3357.175635777195
2021-05-21,,,Summer,,,,2854.8301473291776,1998.3630303788057,841.3780443404543,,,,,,,,,Post-lockdown,3460.105982838908
2021-05-22,,,Summer,,,,2849.0818847344585,1997.015046151601,852.4343935422089,,,,,,,,,Post-lockdown,3363.789663477181
2021-05-23,,,Summer,,,,2849.8250108892826,2001.592608139724,844.9469033278322,,,,,,,,,Post-lockdown,3435.0506592539514
2021-05-24,,,Summer,,,,2847.2915084557635,1997.2202494179448,854.4944964901672,,,,,,,,,Post-lockdown,3473.077308882543
2021-05-25,,,Summer,,,,2851.732804148126,2002.702284128899,849.1804399946328,,,,,,,,,Post-lockdown,3483.989711143063
2021-05-26,,,Summer,,,,2847.682856829046,2001.1238094527544,850.6866138043208,,,,,,,,,Post-lockdown,3364.871517778671
2021-05-27,,,Summer,,,,2854.7486390662057,2000.150259765668,844.122112860351,,,,,,,,,Post-lockdown,3472.492449964826
2021-05-28,,,Summer,,,,2842.981667540329,1996.827181689792,848.4138648744342,,,,,,,,,Post-lockdown,3387.5532769434017
2021-05-29,,,Summer,,,,2850.056851637737,1998.4411433471585,850.9783112555413,,,,,,,,,Post-lockdown,3337.543087861058
2021-05-30,,,Summer,,,,2853.332536695959,2005.081956129129,857.3023907340336,,,,,,,,,Post-lockdown,3545.8549020153537
2021-05-31,,,Summer,,,,2852.7321725816128,2003.799585938122,846.5451973629573,,,,,,,,,Post-lockdown,3484.200108521427
2021-06-01,,,Monsoon,,,,2865.2571683199026,1996.3922237760075,847.7585421423483,,,,,,,,,Post-lockdown,2854.480149514749
2021-06-02,,,Monsoon,,,,2853.5410001228397,2001.7766615271464,855.2334482109113,,,,,,,,,Post-lockdown,2853.932931239053
2021-06-03,,,Monsoon,,,,2846.79272701579,2005.051935616859,846.2212985815034,,,,,,,,,Post-lockdown,2850.413033490628
2021-06-04,,,Monsoon,,,,2851.279678764555,1992.9079735943933,856.2139257198705,,,,,,,,,Post-lockdown,2845.361846318901
2021-06-05,,,Monsoon,,,,2842.7987683326683,2003.9168009619,850.4345671263687,,,,,,,,,Post-lockdown,2854.2564716081224
2021-06-06,,,Monsoon,,,,2851.3190012535165,1997.9168812052708,852.0076148079592,,,,,,,,,Post-lockdown,2847.550590949827
2021-06-07,,,Monsoon,,,,2847.591719714996,2004.107993342966,852.3396115125468,,,,,,,,,Post-lockdown,2862.6774836669024
2021-06-08,,,Monsoon,,,,2856.333951377801,1997.4387042172875,847.4208972329669,,,,,,,,,Post-lockdown,2854.609536041773
2021-06-09,,,Monsoon,,,,2848.8972986270223,1992.1505894966772,852.419434097362,,,,,,,,,Post-lockdown,2848.74175848723
2021-06-10,,,Monsoon,,,,2851.0891704210235,1993.057287810584,846.6161510784284,,,,,,,,,Post-lockdown,2848.6160737630566
2021-06-11,,,Monsoon,,,,2848.537210792978,2001.465424733307,847.9794849795056,,,,,,,,,Post-lockdown,2851.250278966932
2021-06-12,,,Monsoon,,,,2860.4302567592667,2002.5386125086077,853.2894548301664,,,,,,,,,Post-lockdown,2850.538490389891
2021-06-13,,,Monsoon,,,,2850.1647861694105,1996.743416874478,851.9729697782095,,,,,,,,,Post-lockdown,2857.35516887765
2021-06-14,,,Monsoon,,,,2860.975785217396,2004.487962293887,850.1431752458047,,,,,,,,,Post-lockdown,2852.74508084872
2021-06-15,,,Monsoon,,,,2855.834758810592,1992.952399688655,844.2103417536849,,,,,,,,,Post-lockdown,2848.105841305457
2021-06-16,,,Monsoon,,,,2854.0903336366773,2000.869601006764,845.4342085532519,,,,,,,,,Post-lockdown,2861.132203425779
2021-06-17,,,Monsoon,,,,2853.523665736588,1995.144919001188,851.8635452195249,,,,,,,,,Post-lockdown,2851.9265416576013
2021-06-18,,,Monsoon,,,,2853.5929864910813,1997.9008194609892,854.1247028174256,,,,,,,,,Post-lockdown,2855.4681983798446
2021-06-19,,,Monsoon,,,,2841.978637103272,2001.391993356582,844.9137724773962,,,,,,,,,Post-lockdown,2848.5758674627764
2021-06-20,,,Monsoon,,,,2850.3205830292463,1996.92293317358,846.2908737627391,,,,,,,,,Post-lockdown,2853.530578138723
2021-06-21,,,Monsoon,,,,2855.9617898559213,1999.317222278851,851.1669258708886,,,,,,,,,Post-lockdown,2853.291549955716
2021-06-22,,,Monsoon,,,,2851.526514082629,2006.2964640460723,851.0699393131455,,,,,,,,,Post-lockdown,2842.3227535395195
2021-06-23,,,Monsoon,,,,2844.717050765982,1998.360540652384,842.3782139561948,,,,,,,,,Post-lockdown,2861.819375552303
2021-06-24,,,Monsoon,,,,2851.4109777471126,2005.3734605603256,851.2858150671999,,,,,,,,,Post-lockdown,2858.1262223046124
2021-06-25,,,Monsoon,,,,2860.1725275812773,1995.531465726712,847.4801609488488,,,,,,,,,Post-lockdown,2849.66602341927
2021-06-26,,,Monsoon,,,,2857.949458577674,2003.8740208895765,858.6952331486448,,,,,,,,,Post-lockdown,2846.203651297721
2021-06-27,,,Monsoon,,,,2851.3769799531697,2008.412843103289,851.7279927136783,,,,,,,,,Post-lockdown,2853.4248080690177
2021-06-28,,,Monsoon,,,,2856.44424638529,1988.8467774993635,852.5893672493795,,,,,,,,,Post-lockdown,2852.120488497072
2021-06-29,,,Monsoon,,,,2849.93146489816,1997.275523722648,852.740796510953,,,,,,,,,Post-lockdown,2853.542344742816
2021-06-30,,,Monsoon,,,,2843.2586420658663,2004.1553606359028,844.4383630967372,,,,,,,,,Post-lockdown,2852.7358869809705
2021-07-01,,,Monsoon,,,,2847.1486700593523,2000.249773069785,860.225384465543,,,,,,,,,Post-lockdown,2854.30220494653
2021-07-02,,,Monsoon,,,,2859.599443842541,2003.1307293668567,842.3954437627441,,,,,,,,,Post-lockdown,2859.021528496959
2021-07-03,,,Monsoon,,,,2850.4430345908536,1998.275074066421,854.4965157084987,,,,,,,,,Post-lockdown,2854.6535160256435
2021-07-04,,,Monsoon,,,,2850.603080103125,2001.7329489373644,853.6133196874032,,,,,,,,,Post-lockdown,2846.5717225054505
2021-07-05,,,Monsoon,,,,2850.3138090186258,2000.51661382304,848.1329881004352,,,,,,,,,Post-lockdown,2858.6258142635625
2021-07-06,,,Monsoon,,,,2861.319682947865,2007.1239103082992,853.846251583567,,,,,,,,,Post-lockdown,2860.0020728174413
2021-07-07,,,Monsoon,,,,2859.97079457681,2002.587104216506,848.9381340058812,,,,,,,,,Post-lockdown,2867.6012836725604
2021-07-08,,,Monsoon,,,,2862.850901167241,2002.943013310376,847.1246927757211,,,,,,,,,Post-lockdown,2846.139529833802
2021-07-09,,,Monsoon,,,,2850.926773948,1999.170615169388,852.8397958467646,,,,,,,,,Post-lockdown,2852.936410065752
2021-07-10,,,Monsoon,,,,2853.179122443736,1998.7769688796373,845.4531950445605,,,,,,,,,Post-lockdown,2841.290506484055
2021-07-11,,,Monsoon,,,,2844.152787252896,1999.0772090609016,849.3747242062121,,,,,,,,,Post-lockdown,2854.501745781896
2021-07-12,,,Monsoon,,,,2859.0926721305914,2003.1922607118915,847.5171162563503,,,,,,,,,Post-lockdown,2848.9669985091664
2021-07-13,,,Monsoon,,,,2845.7991022436604,1999.0650775958989,848.7881024521353,,,,,,,,,Post-lockdown,2861.2552289741247
2021-07-14,,,Monsoon,,,,2852.735877818813,2002.6288742844824,852.6356429956509,,,,,,,,,Post-lockdown,2847.778925149907
2021-07-15,,,Monsoon,,,,2846.214487361836,2011.592003993227,847.5141681382689,,,,,,,,,Post-lockdown,2843.255084810164
2021-07-16,,,Monsoon,,,,2848.7566658663063,2005.5706235171583,849.5243804346381,,,,,,,,,Post-lockdown,2849.344681296488
2021-07-17,,,Monsoon,,,,2847.5426878447515,1999.604882339161,847.9782737404921,,,,,,,,,Post-lockdown,2841.8515611439143
2021-07-18,,,Monsoon,,,,2848.654623696621,2007.21606961082,857.7039833278727,,,,,,,,,Post-lockdown,2855.4494972725365
2021-07-19,,,Monsoon,,,,2848.9213864842554,1999.1146231348923,852.1750619910695,,,,,,,,,Post-lockdown,2841.2915847687186
2021-07-20,,,Monsoon,,,,2848.8896560253743,1990.9743773241107,851.5663481648336,,,,,,,,,Post-lockdown,2851.773287905916
2021-07-21,,,Monsoon,,,,2855.7836695589017,1996.114568445413,853.8790925231172,,,,,,,,,Post-lockdown,2841.227940900719
2021-07-22,,,Monsoon,,,,2846.092686034688,1991.8010403948704,847.4913271161256,,,,,,,,,Post-lockdown,2850.015510977317
2021-07-23,,,Monsoon,,,,2852.7337071350694,1999.4074325797933,854.7622861249993,,,,,,,,,Post-lockdown,2859.8478907790227
2021-07-24,,,Monsoon,,,,2857.797795761528,2001.312091895948,852.2188887291637,,,,,,,,,Post-lockdown,2853.5112394571797
2021-07-25,,,Monsoon,,,,2849.114018177433,2009.5821865613764,842.6755454862297,,,,,,,,,Post-lockdown,2847.3625319751754
2021-07-26,,,Monsoon,,,,2848.0764055462623,2002.8246368688208,843.3358458344961,,,,,,,,,Post-lockdown,2851.5099825553048
2021-07-27,,,Monsoon,,,,2850.513376874099,2000.094497355956,847.6145147360796,,,,,,,,,Post-lockdown,2851.7560843602223
2021-07-28,,,Monsoon,,,,2857.564626041804,2005.3370279059172,843.8709675206742,,,,,,,,,Post-lockdown,2854.029151729217
2021-07-29,,,Monsoon,,,,2852.594538154767,1990.1043234549609,849.2726076965022,,,,,,,,,Post-lockdown,2844.7897081835963
2021-07-30,,,Monsoon,,,,2848.953928526962,2002.3280727905428,845.3913100429207,,,,,,,,,Post-lockdown,2854.572836369237
2021-07-31,,,Monsoon,,,,2854.0643832559404,2005.0293259694347,849.9813847346454,,,,,,,,,Post-lockdown,2838.123041841986
2021-08-01,,,Monsoon,,,,2846.1265392508176,1993.7770687711009,857.5265468796572,,,,,,,,,Post-lockdown,2848.488577238181
2021-08-02,,,Monsoon,,,,2855.030797552215,2006.8787702160348,850.2171154822191,,,,,,,,,Post-lockdown,2849.1826307877427
2021-08-03,,,Monsoon,,,,2853.6950365385087,2002.872482037472,848.9571777254903,,,,,,,,,Post-lockdown,2854.8186341303563
2021-08-04,,,Monsoon,,,,2850.1129576443054,1999.103560430496,852.4132132389267,,,,,,,,,Post-lockdown,2851.7651542633844
2021-08-05,,,Monsoon,,,,2847.487071007764,2004.3639093305317,846.997901035387,,,,,,,,,Post-lockdown,2844.652184730719
2021-08-06,,,Monsoon,,,,2847.288595388583,2012.583464289022,854.70907154698,,,,,,,,,Post-lockdown,2846.7970343709158
2021-08-07,,,Monsoon,,,,2854.3890866817296,2002.1343312752924,852.9660647656206,,,,,,,,,Post-lockdown,2852.708400047737
2021-08-08,,,Monsoon,,,,2857.880902512445,2002.4811029315017,850.6903278102428,,,,,,,,,Post-lockdown,2851.340663290677
2021-08-09,,,Monsoon,,,,2848.563461264856,1998.9531955022987,851.2715791581679,,,,,,,,,Post-lockdown,2848.8543794518214
2021-08-10,,,Monsoon,,,,2853.985933517757,1996.960778152676,860.6927295528143,,,,,,,,,Post-lockdown,2849.28983105244
2021-08-11,,,Monsoon,,,,2841.237864906989,2005.3466790827213,855.1895610513393,,,,,,,,,Post-lockdown,2855.1538399857964
2021-08-12,,,Monsoon,,,,2848.707911346714,1996.884580870456,861.4636331558066,,,,,,,,,Post-lockdown,2849.0425371356537
2021-08-13,,,Monsoon,,,,2851.517705335645,2001.552831186097,853.1381509664623,,,,,,,,,Post-lockdown,2851.2325437798545
2021-08-14,,,Monsoon,,,,2847.068582915091,1998.7667127661744,843.1035427866466,,,,,,,,,Post-lockdown,2862.4666829404027
2021-08-15,,,Monsoon,,,,2846.906468126052,2003.529899128732,849.1431314856808,,,,,,,,,Post-lockdown,2844.47058681558
2021-08-16,,,Monsoon,,,,2848.264102217656,2002.8133105264344,841.9569756272597,,,,,,,,,Post-lockdown,2842.343786342127
2021-08-17,,,Monsoon,,,,2853.049963641632,2006.3226997212892,853.0955151733345,,,,,,,,,Post-lockdown,2855.506948323993
2021-08-18,,,Monsoon,,,,2850.6453549079683,1998.5799180057263,854.179020986727,,,,,,,,,Post-lockdown,2848.1887846935297
2021-08-19,,,Monsoon,,,,2840.362843833376,1999.760625323533,846.0144200202036,,,,,,,,,Post-lockdown,2849.962812361287
2021-08-20,,,Monsoon,,,,2841.013499236825,1996.2611814210884,847.1838181017657,,,,,,,,,Post-lockdown,2847.711218109345
2021-08-21,,,Monsoon,,,,2848.540674110714,1998.9035336996196,851.1937544811761,,,,,,,,,Post-lockdown,2850.2759992961624
2021-08-22,,,Monsoon,,,,2853.919432930268,2003.0515024652243,844.4754796836789,,,,,,,,,Post-lockdown,2859.623690560481
2021-08-23,,,Monsoon,,,,2837.984475786374,2005.0149430832269,844.1262011537873,,,,,,,,,Post-lockdown,2855.732642293091
2021-08-24,,,Monsoon,,,,2849.2583491192418,1996.644173379112,856.6951602402056,,,,,,,,,Post-lockdown,2856.068117559435
2021-08-25,,,Monsoon,,,,2849.104760717413,2005.588029600528,851.0695530908198,,,,,,,,,Post-lockdown,2844.6548647210366
2021-08-26,,,Monsoon,,,,2858.614688891042,2007.973189294025,847.6874532114701,,,,,,,,,Post-lockdown,2845.9172313172357
2021-08-27,,,Monsoon,,,,2849.747890941436,2003.2621745161184,842.0174055572138,,,,,,,,,Post-lockdown,2837.4776067025728
2021-08-28,,,Monsoon,,,,2853.629944923705,2010.6089790627905,854.7517567844724,,,,,,,,,Post-lockdown,2847.6680958945863
2021-08-29,,,Monsoon,,,,2852.414285700437,1997.3510540044824,847.0654089389152,,,,,,,,,Post-lockdown,2856.4915159319285
2021-08-30,,,Monsoon,,,,2840.999167600964,1994.956726483443,859.7754222293527,,,,,,,,,Post-lockdown,2854.236732578742
2021-08-31,,,Monsoon,,,,2855.423036083159,1992.2363987554784,854.7485504884672,,,,,,,,,Post-lockdown,2850.4744336852395
