Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh)
25-06-2020,26.6,79.8,Monsoon,18.7,2,3130000,3150.46731,1979.648242,1170.819067
26-06-2020,26,84,Monsoon,17.3,0.5,3130000,3151.155111,2168.92791,982.2272009
27-06-2020,26.4,82.2,Monsoon,12.6,12.1,3130000,3151.842913,1957.85159,1193.991323
28-06-2020,26.4,83.2,Monsoon,10.6,14,3130000,3152.530715,1950.498698,1202.032016
29-06-2020,25.3,89,Monsoon,9.5,54,3130000,3153.218516,2101.195595,1052.022921
30-06-2020,25.6,86.9,Monsoon,15,6.9,3130000,3153.906318,2192.88967,961.0166482
01-07-2020,25.6,84.3,Monsoon,11.5,5,3130000,4645.267403,2981.297143,1663.97026
02-07-2020,25.6,83.2,Monsoon,14.7,2.7,3130000,2850.896534,1888.53913,962.3574042
03-07-2020,24.8,88,Monsoon,6.5,0.1,3130000,2853.715099,1895.989652,957.7254465
04-07-2020,24.2,89.6,Monsoon,5.6,3,3130000,2855.158279,1957.182876,897.9754034
05-07-2020,24,89.8,Monsoon,5,3.2,3130000,2855.353188,1894.485852,960.8673356
06-07-2020,24.9,85.3,Monsoon,11.8,0.1,3130000,2846.813981,1720.337982,1126.475999
07-07-2020,24,92.1,Monsoon,10.2,17.9,3130000,2850.259225,1912.9858,937.2734247
08-07-2020,24.5,92.4,Monsoon,13.1,1,3130000,2857.688814,1784.129072,1073.559742
09-07-2020,24.5,90.8,Monsoon,12.1,0.9,3130000,2856.188236,1953.070201,903.1180352
10-07-2020,25.1,87,Monsoon,11,1,3130000,2844.892703,1764.678163,1080.21454
11-07-2020,25.5,85,Monsoon,11.4,1.1,3130000,2853.5424,1984.942988,868.5994115
12-07-2020,24.7,86.3,Monsoon,11,3.9,3130000,2841.837874,1901.183497,940.6543774
13-07-2020,24.6,87.4,Monsoon,11,2,3130000,4813.13512,3295.542444,1517.592676
14-07-2020,24.6,88.3,Monsoon,8.6,10.2,3130000,2861.210835,1785.943399,1075.267436
15-07-2020,24.2,89.4,Monsoon,5.1,23.5,3130000,2846.954536,1816.743962,1030.210574
16-07-2020,23.6,89.2,Monsoon,7.6,0.1,3130000,2847.480385,1981.184275,866.2961099
17-07-2020,24.1,88.4,Monsoon,10.1,0.2,3130000,2855.507149,1900.376661,955.1304879
18-07-2020,25.1,86,Monsoon,17.2,0.3,3130000,2844.042992,1955.415227,888.627765
19-07-2020,25.5,84.4,Monsoon,16.6,1.9,3130000,2848.621225,1983.946633,864.6745919
20-07-2020,25.9,82.9,Monsoon,13.2,11.3,3130000,2854.795206,1766.408978,1088.386228
21-07-2020,25.8,83.6,Monsoon,13.2,10.5,3130000,3154.59412,2046.244077,1108.350042
22-07-2020,25.8,85,Monsoon,13.7,1,3130000,3155.281921,2133.847559,1021.434362
23-07-2020,25.9,83.2,Monsoon,10.1,0.9,3130000,3155.969723,2054.509253,1101.46047
24-07-2020,23.7,93.8,Monsoon,8.1,37.1,3130000,3156.657524,1938.666928,1217.990597
25-07-2020,24.9,84,Monsoon,13.1,36,3130000,3157.345326,1946.322619,1211.022707
26-07-2020,25,85.3,Monsoon,15.8,4.6,3130000,3158.033128,2167.239624,990.793504
27-07-2020,24.8,84.4,Monsoon,13.2,1.9,3130000,3158.720929,2210.9104,947.8105298
28-07-2020,24.8,86.4,Monsoon,13.7,3,3130000,3159.408731,1974.941767,1184.466965
29-07-2020,24.8,88.8,Monsoon,8.9,10.7,3130000,3160.096533,1911.96707,1248.129462
30-07-2020,25.3,86.3,Monsoon,12.1,0.9,3130000,3160.784334,2083.161742,1077.622592
31-07-2020,25.5,85.2,Monsoon,14.3,8,3130000,3161.472136,2175.260142,986.2119941
01-08-2020,25.4,84.8,Monsoon,15.9,5.1,3130000,2846.828211,1786.018407,1060.809804
02-08-2020,25.5,84.8,Monsoon,15.1,4.2,3130000,2851.609962,1864.501094,987.1088683
03-08-2020,24.7,87,Monsoon,11.4,0.6,3130000,2847.673996,1845.904017,1001.769979
04-08-2020,23.2,94.8,Monsoon,3.1,53.4,3130000,2846.053768,1790.220616,1055.833152
05-08-2020,23.5,94.8,Monsoon,2.4,23,3130000,2852.938306,1722.163585,1130.774721
06-08-2020,23.4,93.5,Monsoon,7.4,9,3130000,2852.701699,1914.639651,938.0620483
07-08-2020,24.3,90.2,Monsoon,14.2,3.3,3130000,2855.615369,1958.396624,897.2187455
08-08-2020,24.1,90,Monsoon,16.5,0.3,3130000,2849.531372,1877.132028,972.3993444
09-08-2020,24.5,88.3,Monsoon,14.4,3.7,3130000,2853.755264,1856.237116,997.518148
10-08-2020,23.8,92.6,Monsoon,5,18,3130000,2854.419988,1809.977764,1044.442224
11-08-2020,23.5,92.3,Monsoon,4.1,11.2,3130000,2853.868869,1832.967946,1020.900923
12-08-2020,23.3,93.3,Monsoon,5.1,6,3130000,2847.502732,1974.224549,873.2781832
13-08-2020,22.8,94.8,Monsoon,4.5,13,3130000,2852.342817,1748.895493,1103.447324
14-08-2020,22.7,93.8,Monsoon,5,17,3130000,2853.409701,1883.882996,969.526705
15-08-2020,22.5,96.8,Monsoon,4.2,22,3130000,2851.610892,1974.430102,877.1807896
16-08-2020,23.1,95.3,Monsoon,4.8,6,3130000,2841.184612,1858.444523,982.7400891
17-08-2020,23.1,94.5,Monsoon,8.1,3.9,3130000,2852.419448,1942.362669,910.0567786
18-08-2020,23.5,92.2,Monsoon,5.8,1,3130000,2862.707655,1765.185339,1097.522316
19-08-2020,23.7,91.4,Monsoon,9.9,0.2,3130000,2849.858804,1884.779969,965.0788354
20-08-2020,23.3,93.3,Monsoon,8.5,0.1,3130000,2847.990615,1819.456202,1028.534413
21-08-2020,23.3,93.3,Monsoon,8,15.3,3130000,3162.159938,2176.831211,985.328727
22-08-2020,24,90.7,Monsoon,9.8,3.3,3130000,3162.847739,1986.379698,1176.468041
23-08-2020,23.8,90.5,Monsoon,13.1,0.1,3130000,3163.535541,2208.185279,955.3502624
24-08-2020,23.9,89.8,Monsoon,15.4,0.2,3130000,3164.223343,2162.163706,1002.059636
25-08-2020,24.5,85.8,Monsoon,17,2.8,3130000,3164.911144,2097.071909,1067.839235
26-08-2020,24.2,86.6,Monsoon,15.9,0.9,3130000,3165.598946,2184.460438,981.138508
27-08-2020,24,87,Monsoon,13.9,1.2,3130000,3166.286748,2204.122518,962.1642303
28-08-2020,23.2,92.9,Monsoon,7,5.9,3130000,3166.974549,1965.542468,1201.432081
29-08-2020,23.2,93.5,Monsoon,7.5,6,3130000,3167.662351,1998.372911,1169.28944
30-08-2020,23.2,92.3,Monsoon,10.6,0.4,3130000,3168.350153,2002.368049,1165.982104
31-08-2020,24,87.8,Monsoon,16.4,2.9,3130000,3169.037954,2071.078598,1097.959356
01-09-2020,24.4,86.3,Autumn,16.4,0.2,3130000,2855.808791,1797.388479,1058.420312
02-09-2020,25.3,81.7,Autumn,18.8,0.2,3130000,2851.447557,1785.995211,1065.452346
03-09-2020,25.6,83.9,Autumn,17.3,8.3,3130000,2852.15637,1964.731151,887.4252187
04-09-2020,26.5,80.7,Autumn,18.8,1,3130000,2852.220985,1776.531509,1075.689476
05-09-2020,26.9,80.8,Autumn,20.2,22,3130000,2851.131785,1821.304511,1029.827274
06-09-2020,26.2,85.4,Autumn,17.3,18,3130000,2857.792537,1790.809414,1066.983123
07-09-2020,25.1,86.8,Autumn,14,3.1,3130000,2851.33841,1967.463257,883.8751534
08-09-2020,25.4,86.6,Autumn,14.8,0.9,3130000,2846.180269,1778.366896,1067.813373
09-09-2020,25.5,85.4,Autumn,16.9,39,3130000,2849.817351,1823.961308,1025.856043
10-09-2020,25.7,85.7,Autumn,16.2,0.7,3130000,2852.692474,1789.321305,1063.371169
11-09-2020,25.4,86.3,Autumn,15.8,38,3130000,2857.924074,1923.781867,934.1422065
12-09-2020,24.6,88.1,Autumn,14.1,6,3130000,2854.737473,1875.722578,979.014895
13-09-2020,23.7,85.4,Autumn,11.6,0.2,3130000,2847.406324,1946.468799,900.9375253
14-09-2020,23.5,89.4,Autumn,8.6,0.4,3130000,2864.07095,1830.454869,1033.616081
15-09-2020,23.9,88.2,Autumn,10.4,2,3130000,2852.996877,1781.359382,1071.637495
16-09-2020,24.3,88.8,Autumn,14.3,0.6,3130000,2858.077954,1878.570871,979.5070828
17-09-2020,24.4,90.7,Autumn,10.6,13.3,3130000,2850.949428,1877.525248,973.42418
18-09-2020,24,90.1,Autumn,6.7,25,3130000,2854.346796,1822.738996,1031.6078
19-09-2020,23.9,91.4,Autumn,10.1,13,3130000,2855.870343,1870.243028,985.6273155
20-09-2020,24.7,88.2,Autumn,13.3,11,3130000,2857.819974,1872.658271,985.1617028
21-09-2020,24.3,90.4,Autumn,10,26,3130000,3169.725756,2145.762643,1023.963113
22-09-2020,24.5,90.2,Autumn,10.1,11.7,3130000,3170.413558,1922.397648,1248.01591
23-09-2020,23.8,90.9,Autumn,7.4,21.4,3130000,3171.101359,2063.224545,1107.876815
24-09-2020,24.6,88.6,Autumn,12,3.3,3130000,3171.789161,2034.482122,1137.307039
25-09-2020,24,91.8,Autumn,9.7,10,3130000,3172.476963,2026.093603,1146.38336
26-09-2020,23.6,86.3,Autumn,13.1,0.6,3130000,3173.164764,2189.492594,983.6721705
27-09-2020,23.7,86.9,Autumn,15,1.2,3130000,3173.852566,1946.551071,1227.301495
28-09-2020,24.1,82.4,Autumn,17.7,1.5,3130000,3174.540368,2087.334325,1087.206042
29-09-2020,24.7,80.6,Autumn,16.9,0.6,3130000,3175.228169,2057.96542,1117.262749
30-09-2020,24.8,80.3,Autumn,18.4,0.8,3130000,3175.915971,2211.635346,964.2806248
01-10-2020,24.7,80.1,Autumn,18.8,0.5,3130000,2847.544396,1832.448797,1015.095599
02-10-2020,24.6,84.9,Autumn,14.8,1,3130000,2851.020125,1893.738884,957.2812414
03-10-2020,25.1,81.6,Autumn,17,0.2,3130000,2853.295063,1900.524654,952.7704094
04-10-2020,24.4,87.7,Autumn,10.6,1.1,3130000,2849.085165,1710.028749,1139.056416
05-10-2020,24.5,85.4,Autumn,15.1,0.2,3130000,2858.476013,1993.767751,864.7082619
06-10-2020,25.7,77.8,Autumn,19.4,0,3130000,2853.919334,1878.30171,975.617624
07-10-2020,25.8,78.1,Autumn,18.8,0,3130000,2852.003235,1890.199971,961.8032642
08-10-2020,26.1,75.6,Autumn,18.7,0,3130000,2844.647452,1952.196677,892.450775
09-10-2020,26.2,77.5,Autumn,18.8,0.5,3130000,2845.254921,1927.994553,917.2603677
10-10-2020,25.5,85.1,Autumn,15.3,12,3130000,2853.190046,1964.004546,889.1854995
11-10-2020,23.7,92.9,Autumn,8.5,11.4,3130000,2840.996022,1773.588998,1067.407024
12-10-2020,23.9,84.1,Autumn,10.1,12,3130000,2856.736187,1884.671715,972.0644719
13-10-2020,24.5,88.2,Autumn,15.8,10,3130000,2850.924231,1975.39846,875.5257713
14-10-2020,23.7,94.7,Autumn,4.8,96,3130000,2867.874465,1823.388816,1044.485649
15-10-2020,23.7,92.1,Autumn,8,19,3130000,2863.198581,1789.441937,1073.756644
16-10-2020,24,89,Autumn,9.8,3,3130000,2850.772755,1842.934287,1007.838468
17-10-2020,24.3,84.8,Autumn,16.9,9,3130000,2851.169315,1948.237823,902.9314919
18-10-2020,24.1,87.8,Autumn,15.4,3,3130000,2856.664908,1918.928081,937.7368272
19-10-2020,24.4,89,Autumn,12.6,45,3130000,2860.223863,1799.33684,1060.887023
20-10-2020,25,87.8,Autumn,13.8,43,3130000,2843.559855,1986.626499,856.9333562
21-10-2020,24.7,86.8,Autumn,15.9,7,3130000,3176.603773,2097.702844,1078.900929
22-10-2020,24.8,87,Autumn,15.2,2,3130000,3177.291574,2099.254548,1078.037027
23-10-2020,24.5,85,Autumn,14.9,2.1,3130000,3177.979376,1991.080001,1186.899375
24-10-2020,24,86.1,Autumn,15.6,28,3130000,3178.667178,1916.10611,1262.561067
25-10-2020,24.1,83.4,Autumn,16.1,6,3130000,3179.354979,2049.133901,1130.221079
26-10-2020,24.2,84.4,Autumn,14.8,1.6,3130000,3180.042781,2187.753528,992.2892528
27-10-2020,24.2,80.2,Autumn,16.6,0.7,3130000,3180.730583,2100.73583,1079.994753
28-10-2020,23.8,79.3,Autumn,17.3,0.8,3130000,3181.418384,2161.200968,1020.217416
29-10-2020,23.8,77.6,Autumn,17,0,3130000,3182.106186,2024.528346,1157.57784
30-10-2020,24.1,75.2,Autumn,16.1,0,3130000,3182.793988,1954.063669,1228.730319
31-10-2020,23.8,70.3,Autumn,17.7,0,3130000,3183.481789,1931.491543,1251.990247
01-11-2020,23.8,74,Autumn,15.7,0.1,3130000,2855.631878,1946.066131,909.565747
02-11-2020,23.9,73.8,Autumn,15.5,0,3130000,2851.062714,1719.757388,1131.305326
03-11-2020,23.4,70.8,Autumn,20.1,0,3130000,2849.348758,1771.955188,1077.39357
04-11-2020,22.6,72.4,Autumn,19.8,0,3130000,2850.785189,1819.372383,1031.412806
05-11-2020,22,71.6,Autumn,20.3,0,3130000,2849.687086,1904.966168,944.7209181
06-11-2020,21.3,66.3,Autumn,21,0,3130000,2844.750764,1840.539356,1004.211408
07-11-2020,21.6,72,Autumn,20.1,0,3130000,2847.938597,1983.362621,864.5759755
08-11-2020,22.2,72.6,Autumn,19.9,0,3130000,2854.1604,1842.985165,1011.175235
09-11-2020,20.9,67.1,Autumn,20.3,0,3130000,2853.071393,1856.594297,996.4770961
10-11-2020,19.3,63.7,Autumn,20.9,0,3130000,2852.191299,1736.734276,1115.457023
11-11-2020,19,61.8,Autumn,20.9,0,3130000,2846.354258,1761.094318,1085.25994
12-11-2020,19.8,65,Autumn,20.2,0,3130000,2850.478484,1921.495355,928.9831288
13-11-2020,22.6,75,Autumn,16,0,3130000,2840.696675,1745.779466,1094.917209
14-11-2020,24,75.3,Autumn,16.4,0,3130000,5452.697209,3585.589522,1867.107687
15-11-2020,24,72,Autumn,17.2,0,3130000,2858.824289,1955.257284,903.5670046
16-11-2020,24.1,69.1,Autumn,18.8,0,3130000,2844.316339,1745.842232,1098.474107
17-11-2020,24.2,73.7,Autumn,16.2,0,3130000,2848.764362,1858.919454,989.8449084
18-11-2020,24.3,77.7,Autumn,14,0.5,3130000,2853.346534,1827.712171,1025.634363
19-11-2020,25,79,Autumn,14.8,0.1,3130000,2858.014213,1750.5889,1107.425313
20-11-2020,24.4,80.7,Autumn,15.1,5,3130000,2849.466877,1990.121913,859.3449639
21-11-2020,24.5,77.3,Autumn,16.1,0.2,3130000,3184.169591,2202.503849,981.6657417
22-11-2020,23.4,77.9,Autumn,13.6,0.3,3130000,3184.857393,2213.499817,971.3575761
23-11-2020,23.2,75.8,Autumn,14.4,0,3130000,3185.545194,2096.984439,1088.560755
24-11-2020,22.7,73.5,Autumn,13.6,0,3130000,3186.232996,1958.524974,1227.708023
25-11-2020,21.7,66.4,Autumn,19.1,0,3130000,3186.920798,2119.640632,1067.280166
26-11-2020,21.1,63.2,Autumn,18.7,0,3130000,3187.608599,2094.331753,1093.276846
27-11-2020,21.8,61.5,Autumn,18.1,0,3130000,3188.296401,2045.586434,1142.709967
28-11-2020,21.9,70.3,Autumn,11.3,0.5,3130000,3188.984203,2179.047022,1009.93718
29-11-2020,23.5,72.2,Autumn,15,0,3130000,3189.672004,2009.773654,1179.89835
30-11-2020,23.6,75.7,Autumn,14.9,0.3,3130000,3190.359806,1987.295064,1203.064742
01-12-2020,23.6,75.1,Winter,15.2,0,3130000,3143.654084,2023.650912,1120.003172
02-12-2020,22.6,72.1,Winter,18.1,0,3130000,3281.643502,2292.588519,989.0549827
03-12-2020,21.1,65.9,Winter,18.7,0,3130000,3144.2829,2090.580316,1053.702584
04-12-2020,20.2,64,Winter,18.6,0,3130000,3306.04788,2238.274217,1067.773663
05-12-2020,20.2,60.8,Winter,18.7,0,3130000,3173.421219,1961.127637,1212.293582
06-12-2020,19.6,58.3,Winter,19,0,3130000,3146.18556,2127.426628,1018.758932
07-12-2020,20.1,61.6,Winter,18.7,0,3130000,3184.172678,1965.847392,1218.325286
08-12-2020,21.3,62.1,Winter,18.6,0,3130000,3398.20737,2249.806165,1148.401205
09-12-2020,22.6,63.2,Winter,16.3,0,3130000,3194.10787,2115.192443,1078.915427
10-12-2020,24.1,65.7,Winter,15.5,0.1,3130000,3237.304951,1952.673854,1284.631097
11-12-2020,22.7,81,Winter,9.8,0.9,3130000,3266.050731,2172.542412,1093.508319
12-12-2020,23.4,77,Winter,14,0.5,3130000,3341.300098,2304.083104,1037.216994
13-12-2020,22.2,78.9,Winter,12.5,3.2,3130000,3176.949833,2117.969196,1058.980637
14-12-2020,21.3,90.8,Winter,7.8,5,3130000,3147.516844,2144.753512,1002.763332
15-12-2020,22.1,82.4,Winter,16.4,0,3130000,3221.507722,2224.750337,996.7573848
16-12-2020,22,75.8,Winter,17.6,0,3130000,3281.926208,2051.766863,1230.159345
17-12-2020,21.2,75.3,Winter,17,0,3130000,3318.381039,2013.947417,1304.433622
18-12-2020,20.7,74,Winter,17.9,0,3130000,3136.204439,2026.320072,1109.884367
19-12-2020,20.4,70.2,Winter,18.3,0,3130000,3236.516022,1942.17783,1294.338192
20-12-2020,19.7,63.5,Winter,18.7,0,3130000,3168.216465,2079.764742,1088.451723
21-12-2020,18.4,60.3,Winter,18.8,0,3130000,3191.047608,2066.831427,1124.216181
22-12-2020,17.5,60.2,Winter,18.6,0,3130000,3191.735409,2167.926181,1023.809228
23-12-2020,17.9,63,Winter,18.6,0,3130000,3192.423211,2028.473363,1163.949848
24-12-2020,18.9,65.9,Winter,18.4,0,3130000,3193.111013,2037.854586,1155.256427
25-12-2020,20.1,67,Winter,17.9,0,3130000,3193.798814,2228.247716,965.551098
26-12-2020,20.8,68.2,Winter,18,0,3130000,3194.486616,2017.770173,1176.716443
27-12-2020,21.3,70,Winter,18,0,3130000,3195.174418,2023.428045,1171.746373
28-12-2020,21.2,71.5,Winter,18.2,0,3130000,3195.862219,2139.563441,1056.298779
29-12-2020,20.5,71.1,Winter,18.3,0,3130000,3196.550021,1982.260801,1214.28922
30-12-2020,20.5,70.6,Winter,18.5,0,3130000,3197.237823,1989.484313,1207.75351
31-12-2020,20.6,70.2,Winter,17.5,0,3130000,3197.925624,1942.106981,1255.818643
01-01-2021,22.3,74.8,Winter,15,0,3130000,3193.033788,2108.278755,1084.755033
02-01-2021,22.6,70.8,Winter,16.6,0,3130000,3139.178179,2042.388556,1096.789623
03-01-2021,21.8,66.2,Winter,17.1,0,3130000,3205.455566,2050.904963,1154.550603
04-01-2021,22,77.4,Winter,13.6,2.8,3130000,3268.205622,1994.887975,1273.317647
05-01-2021,22,82.1,Winter,10.2,1.1,3130000,3289.130817,1976.626825,1312.503992
06-01-2021,23.2,76.9,Winter,14.2,1.2,3130000,3335.213963,2249.9235,1085.290463
07-01-2021,22.5,84.6,Winter,9.8,4,3130000,3144.266484,1998.319509,1145.946975
08-01-2021,22.2,87.7,Winter,6.8,33,3130000,3230.270744,2076.28592,1153.984824
09-01-2021,23.4,84.3,Winter,13.3,0.9,3130000,3149.785066,2095.986544,1053.798522
10-01-2021,23.7,82.4,Winter,15.5,0.4,3130000,3390.981424,2309.348714,1081.63271
11-01-2021,23.5,73.9,Winter,18.4,0,3130000,3293.04009,2038.246805,1254.793285
12-01-2021,22.8,65.8,Winter,17.7,0,3130000,3308.862666,2196.926753,1111.935913
13-01-2021,22.9,68.5,Winter,16.6,0,3130000,3393.417448,2338.287595,1055.129853
14-01-2021,22.7,68.3,Winter,16.5,0,3130000,3156.617937,2051.582351,1105.035586
15-01-2021,22.5,68.7,Winter,19,0,3130000,3158.35849,2132.414236,1025.944254
16-01-2021,22.8,67.5,Winter,18.7,0,3130000,3401.094315,2293.57864,1107.515675
17-01-2021,23.8,65.7,Winter,16.5,0,3130000,3412.203081,2219.452741,1192.75034
18-01-2021,24.4,67.3,Winter,16.4,0,3130000,3252.003282,1973.364472,1278.63881
19-01-2021,23.6,68.8,Winter,15.6,0,3130000,3206.927244,2238.27645,968.6507945
20-01-2021,23.5,66.8,Winter,19.3,0,3130000,3300.410482,2186.410894,1113.999588
21-01-2021,22.2,63.4,Winter,19.9,0,3130000,3198.613426,2005.629233,1192.984193
22-01-2021,22,65.6,Winter,20.1,0,3130000,3199.301228,2100.668151,1098.633077
23-01-2021,22.7,67.2,Winter,20,0,3130000,3199.989029,2166.454579,1033.53445
24-01-2021,22.8,64.6,Winter,20.2,0,3130000,3200.676831,1988.60643,1212.070401
25-01-2021,21.6,65.1,Winter,20.3,0,3130000,3201.364633,2154.211891,1047.152742
26-01-2021,21.7,59.3,Winter,20.2,0,3130000,3202.052434,2180.804908,1021.247526
27-01-2021,21.2,62.5,Winter,20.2,0,3130000,3202.740236,2128.690116,1074.05012
28-01-2021,21.5,61.5,Winter,20.6,0,3130000,3203.428038,2206.011565,997.4164729
29-01-2021,20.5,64.1,Winter,18.7,0,3130000,3204.115839,2184.904572,1019.211267
30-01-2021,20.9,62.7,Winter,19.9,0,3130000,3204.803641,1948.17376,1256.629881
31-01-2021,21.5,64,Winter,18.7,0,3130000,3205.491443,2017.3654,1188.126042
01-02-2021,21.5,64.6,Winter,18.7,0,3130000,3231.670251,2260.794091,970.8761601
02-02-2021,22,53.8,Winter,20.9,0,3130000,3371.428694,2052.656633,1318.772061
03-02-2021,20.5,52.5,Winter,21.1,0,3130000,3174.552829,1939.517238,1235.035591
04-02-2021,20.7,55.2,Winter,21.1,0,3130000,3152.485734,2197.650964,954.8347704
05-02-2021,21.5,58.5,Winter,21.1,0,3130000,3343.049117,2083.008128,1260.040989
06-02-2021,20.5,56.2,Winter,21.6,0,3130000,3327.508134,2272.55364,1054.954494
07-02-2021,20.1,52.5,Winter,21.8,0,3130000,3303.918533,2076.461819,1227.456714
08-02-2021,20.1,51.3,Winter,22.4,0,3130000,3367.937862,2215.392863,1152.544999
09-02-2021,20.2,47.6,Winter,22.4,0,3130000,3142.152909,2062.988258,1079.164651
10-02-2021,21,48.8,Winter,22.5,0,3130000,3209.394041,2025.860506,1183.533535
11-02-2021,22.2,47.1,Winter,22.4,0,3130000,3228.205354,2237.459752,990.7456025
12-02-2021,22.9,49.1,Winter,22,0,3130000,3225.964776,2010.826294,1215.138482
13-02-2021,22.9,58.7,Winter,21.9,0,3130000,3235.810441,1954.838243,1280.972198
14-02-2021,22.9,57.9,Winter,20.9,0,3130000,3233.761545,2165.614936,1068.146609
15-02-2021,23,64,Winter,20,0,3130000,3318.832211,2251.160269,1067.671942
16-02-2021,22.8,67.2,Winter,20.6,0,3130000,3235.829803,2101.477964,1134.351839
17-02-2021,22.9,67.8,Winter,19.7,0,3130000,3340.953804,2202.173613,1138.780191
18-02-2021,21.9,67.6,Winter,19,2.2,3130000,3268.134404,2144.121164,1124.01324
19-02-2021,20.7,68.7,Winter,17.4,0.7,3130000,3159.941054,1945.293326,1214.647728
20-02-2021,20.4,63.1,Winter,19.5,0,3130000,3324.042821,2057.893699,1266.149122
21-02-2021,22,58.2,Winter,20.5,0,3130000,3206.179244,2020.749306,1185.429938
22-02-2021,23.1,58.8,Winter,19.1,0,3130000,3206.867046,2017.736689,1189.130357
23-02-2021,24.1,57.7,Winter,21.3,0,3130000,3207.554848,2025.872513,1181.682335
24-02-2021,24.3,57.5,Winter,22.2,0.1,3130000,3208.242649,2189.673947,1018.568702
25-02-2021,25.2,54.2,Winter,20.7,0,3130000,3208.930451,1957.427856,1251.502595
26-02-2021,25.3,51.1,Winter,21.7,0,3130000,3209.618253,1979.825666,1229.792586
27-02-2021,24.8,50.7,Winter,23.6,0,3130000,3210.306054,1984.618847,1225.687208
28-02-2021,25.7,46.6,Winter,23.1,0,3130000,3210.993856,2117.289003,1093.704853
01-03-2021,26.4,45.2,Summer,17.8,0,3130000,3479.996708,2337.081184,1142.915524
02-03-2021,26.3,43.3,Summer,22.7,0,3130000,3296.830552,2212.644421,1084.186131
03-03-2021,25.4,38.4,Summer,24.5,0,3130000,3532.322557,2238.457994,1293.864563
04-03-2021,25.3,37.6,Summer,24,0,3130000,3336.749119,2063.305633,1273.443486
05-03-2021,25.7,41.3,Summer,24.5,0,3130000,3468.345814,2160.157839,1308.187975
06-03-2021,26.1,46.2,Summer,24.5,0,3130000,3472.473257,2088.808261,1383.664996
07-03-2021,26.1,45.3,Summer,24.7,0,3130000,3354.689448,2190.768306,1163.921142
08-03-2021,25.9,36.2,Summer,24.9,0,3130000,3325.352302,2199.691135,1125.661167
09-03-2021,26.2,43.8,Summer,19.8,0,3130000,3520.611864,2207.141564,1313.4703
10-03-2021,26.7,44,Summer,22.2,0,3130000,3563.373439,2178.08179,1385.291649
11-03-2021,26.2,46.3,Summer,22,0,3130000,3306.48359,2160.920352,1145.563238
12-03-2021,26.3,45.4,Summer,23.3,0,3130000,3286.156188,2251.944836,1034.211352
13-03-2021,26.2,44.5,Summer,24.1,0,3130000,3345.112094,2146.805131,1198.306963
14-03-2021,26.4,43.8,Summer,23.2,0,3130000,3345.972431,2296.299202,1049.673229
15-03-2021,26.7,48,Summer,21.9,0,3130000,3401.095079,2220.676489,1180.41859
16-03-2021,26.7,41.6,Summer,24.3,0,3130000,3495.220772,2304.056065,1191.164707
17-03-2021,26.9,43.5,Summer,21.5,0,3130000,3325.199657,2273.868838,1051.330819
18-03-2021,27,46.3,Summer,20.9,0,3130000,3469.97835,2227.031837,1242.946513
19-03-2021,26.7,46.4,Summer,23.5,0,3130000,3389.625854,2351.514863,1038.110991
20-03-2021,25.7,49.1,Summer,22,0.1,3130000,3452.559268,2141.34239,1311.216878
21-03-2021,25.6,52.3,Summer,21.6,0.2,3130000,3211.681658,1968.502546,1243.179112
22-03-2021,25,59.5,Summer,21.6,5,3130000,3212.369459,2114.973578,1097.395881
23-03-2021,25.2,61.8,Summer,22,0.9,3130000,3213.057261,2041.769055,1171.288206
24-03-2021,26.5,55.8,Summer,20.9,0.1,3130000,3213.745063,2051.263533,1162.481529
25-03-2021,27.2,47.8,Summer,23.1,0,3130000,3214.432864,2037.141,1177.291864
26-03-2021,26.9,40.2,Summer,26.1,0,3130000,3215.120666,2096.662829,1118.457837
27-03-2021,27.8,39.9,Summer,25.3,0,3130000,3215.808468,2027.893605,1187.914862
28-03-2021,28.3,40.1,Summer,26.1,0,3130000,3216.496269,2053.456343,1163.039926
29-03-2021,28.9,49,Summer,26.6,0,3130000,3217.184071,2074.533651,1142.65042
30-03-2021,26.8,50.6,Summer,26.5,0,3130000,3217.871873,2162.261343,1055.61053
31-03-2021,27.1,42.6,Summer,27.5,0,3130000,3218.559674,2224.92846,993.6312148
01-04-2021,26.6,47.7,Summer,26.9,0,3130000,3495.371397,2313.197612,1182.173785
