Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Adjusted Total Usage (kWh)
2020-07-23,25.9,83.2,Monsoon,10.1,0.9,3130000.0,2851.813,2001.295,850.518,2851.813
2020-07-24,23.7,93.8,Monsoon,8.1,37.1,3130000.0,2851.659,2001.185,850.474,2851.659
2020-07-25,24.9,84.0,Monsoon,13.1,36.0,3130000.0,2851.743,2001.245,850.498,2851.743
2020-07-26,25.0,85.3,Monsoon,15.8,4.6,3130000.0,2851.75,2001.25,850.5,2851.75
2020-07-27,24.8,84.4,Monsoon,13.2,1.9,3130000.0,2851.736,2001.24,850.496,2851.736
2020-07-28,24.8,86.4,Monsoon,13.7,3.0,3130000.0,2851.736,2001.24,850.496,2851.736
2020-07-29,24.8,88.8,Monsoon,8.9,10.7,3130000.0,2851.736,2001.24,850.496,2851.736
2020-07-30,25.3,86.3,Monsoon,12.1,0.9,3130000.0,2851.771,2001.265,850.506,2851.771
2020-07-31,25.5,85.2,Monsoon,14.3,8.0,3130000.0,2851.785,2001.275,850.51,2851.785
2020-08-01,25.4,84.8,Monsoon,15.9,5.1,3130000.0,2851.778,2001.27,850.508,2851.778
2020-08-02,25.5,84.8,Monsoon,15.1,4.2,3130000.0,2851.785,2001.275,850.51,2851.785
2020-08-03,24.7,87.0,Monsoon,11.4,0.6,3130000.0,2851.729,2001.235,850.494,2851.729
2020-08-04,23.2,94.8,Monsoon,3.1,53.4,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2020-08-05,23.5,94.8,Monsoon,2.4,23.0,3130000.0,2851.645,2001.175,850.47,2851.645
2020-08-06,23.4,93.5,Monsoon,7.4,9.0,3130000.0,2851.638,2001.17,850.468,2851.638
2020-08-07,24.3,90.2,Monsoon,14.2,3.3,3130000.0,2851.701,2001.215,850.486,2851.701
2020-08-08,24.1,90.0,Monsoon,16.5,0.3,3130000.0,2851.687,2001.205,850.482,2851.687
2020-08-09,24.5,88.3,Monsoon,14.4,3.7,3130000.0,2851.715,2001.225,850.49,2851.715
2020-08-10,23.8,92.6,Monsoon,5.0,18.0,3130000.0,2851.666,2001.19,850.476,2851.666
2020-08-11,23.5,92.3,Monsoon,4.1,11.2,3130000.0,2851.645,2001.175,850.47,2851.645
2020-08-12,23.3,93.3,Monsoon,5.1,6.0,3130000.0,2851.631,2001.165,850.466,2851.631
2020-08-13,22.8,94.8,Monsoon,4.5,13.0,3130000.0,2851.596,2001.14,850.456,2851.596
2020-08-14,22.7,93.8,Monsoon,5.0,17.0,3130000.0,2851.589,2001.135,850.454,2851.589
2020-08-15,22.5,96.8,Monsoon,4.2,22.0,3130000.0,2851.575,2001.125,850.45,2851.575
2020-08-16,23.1,95.3,Monsoon,4.8,6.0,3130000.0,2851.617,2001.155,850.462,2851.617
2020-08-17,23.1,94.5,Monsoon,8.1,3.9,3130000.0,2851.617,2001.155,850.462,2851.617
2020-08-18,23.5,92.2,Monsoon,5.8,1.0,3130000.0,2851.645,2001.175,850.47,2851.645
2020-08-19,23.7,91.4,Monsoon,9.9,0.2,3130000.0,2851.659,2001.185,850.474,2851.659
2020-08-20,23.3,93.3,Monsoon,8.5,0.1,3130000.0,2851.631,2001.165,850.466,2851.631
2020-08-21,23.3,93.3,Monsoon,8.0,15.3,3130000.0,2851.631,2001.165,850.466,2851.631
2020-08-22,24.0,90.7,Monsoon,9.8,3.3,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-08-23,23.8,90.5,Monsoon,13.1,0.1,3130000.0,2851.666,2001.19,850.476,2851.666
2020-08-24,23.9,89.8,Monsoon,15.4,0.2,3130000.0,2851.673,2001.195,850.478,2851.673
2020-08-25,24.5,85.8,Monsoon,17.0,2.8,3130000.0,2851.715,2001.225,850.49,2851.715
2020-08-26,24.2,86.6,Monsoon,15.9,0.9,3130000.0,2851.694,2001.21,850.484,2851.694
2020-08-27,24.0,87.0,Monsoon,13.9,1.2,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-08-28,23.2,92.9,Monsoon,7.0,5.9,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2020-08-29,23.2,93.5,Monsoon,7.5,6.0,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2020-08-30,23.2,92.3,Monsoon,10.6,0.4,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2020-08-31,24.0,87.8,Monsoon,16.4,2.9,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-09-01,24.4,86.3,Autumn,16.4,0.2,3130000.0,2851.708,2001.22,850.488,2851.708
2020-09-02,25.3,81.7,Autumn,18.8,0.2,3130000.0,2851.771,2001.265,850.506,2851.771
2020-09-03,25.6,83.9,Autumn,17.3,8.3,3130000.0,2851.792,2001.28,850.512,2851.792
2020-09-04,26.5,80.7,Autumn,18.8,1.0,3130000.0,2851.855,2001.325,850.53,2851.855
2020-09-05,26.9,80.8,Autumn,20.2,22.0,3130000.0,2851.883,2001.345,850.538,2851.883
2020-09-06,26.2,85.4,Autumn,17.3,18.0,3130000.0,2851.834,2001.31,850.524,2851.834
2020-09-07,25.1,86.8,Autumn,14.0,3.1,3130000.0,2851.757,2001.255,850.502,2851.757
2020-09-08,25.4,86.6,Autumn,14.8,0.9,3130000.0,2851.778,2001.27,850.508,2851.778
2020-09-09,25.5,85.4,Autumn,16.9,39.0,3130000.0,2851.785,2001.275,850.51,2851.785
2020-09-10,25.7,85.7,Autumn,16.2,0.7,3130000.0,2851.799,2001.285,850.514,2851.799
2020-09-11,25.4,86.3,Autumn,15.8,38.0,3130000.0,2851.778,2001.27,850.508,2851.778
2020-09-12,24.6,88.1,Autumn,14.1,6.0,3130000.0,2851.722,2001.23,850.492,2851.722
2020-09-13,23.7,85.4,Autumn,11.6,0.2,3130000.0,2851.659,2001.185,850.474,2851.659
2020-09-14,23.5,89.4,Autumn,8.6,0.4,3130000.0,2851.645,2001.175,850.47,2851.645
2020-09-15,23.9,88.2,Autumn,10.4,2.0,3130000.0,2851.673,2001.195,850.478,2851.673
2020-09-16,24.3,88.8,Autumn,14.3,0.6,3130000.0,2851.701,2001.215,850.486,2851.701
2020-09-17,24.4,90.7,Autumn,10.6,13.3,3130000.0,2851.708,2001.22,850.488,2851.708
2020-09-18,24.0,90.1,Autumn,6.7,25.0,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-09-19,23.9,91.4,Autumn,10.1,13.0,3130000.0,2851.673,2001.195,850.478,2851.673
2020-09-20,24.7,88.2,Autumn,13.3,11.0,3130000.0,2851.729,2001.235,850.494,2851.729
2020-09-21,24.3,90.4,Autumn,10.0,26.0,3130000.0,2851.701,2001.215,850.486,2851.701
2020-09-22,24.5,90.2,Autumn,10.1,11.7,3130000.0,2851.715,2001.225,850.49,2851.715
2020-09-23,23.8,90.9,Autumn,7.4,21.4,3130000.0,2851.666,2001.19,850.476,2851.666
2020-09-24,24.6,88.6,Autumn,12.0,3.3,3130000.0,2851.722,2001.23,850.492,2851.722
2020-09-25,24.0,91.8,Autumn,9.7,10.0,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-09-26,23.6,86.3,Autumn,13.1,0.6,3130000.0,2851.652,2001.18,850.472,2851.652
2020-09-27,23.7,86.9,Autumn,15.0,1.2,3130000.0,2851.659,2001.185,850.474,2851.659
2020-09-28,24.1,82.4,Autumn,17.7,1.5,3130000.0,2851.687,2001.205,850.482,2851.687
2020-09-29,24.7,80.6,Autumn,16.9,0.6,3130000.0,2851.729,2001.235,850.494,2851.729
2020-09-30,24.8,80.3,Autumn,18.4,0.8,3130000.0,2851.736,2001.24,850.496,2851.736
2020-10-01,24.7,80.1,Autumn,18.8,0.5,3130000.0,2851.729,2001.235,850.494,2851.729
2020-10-02,24.6,84.9,Autumn,14.8,1.0,3130000.0,2851.722,2001.23,850.492,2851.722
2020-10-03,25.1,81.6,Autumn,17.0,0.2,3130000.0,2851.757,2001.255,850.502,2851.757
2020-10-04,24.4,87.7,Autumn,10.6,1.1,3130000.0,2851.708,2001.22,850.488,2851.708
2020-10-05,24.5,85.4,Autumn,15.1,0.2,3130000.0,2851.715,2001.225,850.49,2851.715
2020-10-06,25.7,77.8,Autumn,19.4,0.0,3130000.0,2851.799,2001.285,850.514,2851.799
2020-10-07,25.8,78.1,Autumn,18.8,0.0,3130000.0,2851.806,2001.29,850.516,2851.806
2020-10-08,26.1,75.6,Autumn,18.7,0.0,3130000.0,2851.827,2001.305,850.522,2851.827
2020-10-09,26.2,77.5,Autumn,18.8,0.5,3130000.0,2851.834,2001.31,850.524,2851.834
2020-10-10,25.5,85.1,Autumn,15.3,12.0,3130000.0,2851.785,2001.275,850.51,2851.785
2020-10-11,23.7,92.9,Autumn,8.5,11.4,3130000.0,2851.659,2001.185,850.474,2851.659
2020-10-12,23.9,84.1,Autumn,10.1,12.0,3130000.0,2851.673,2001.195,850.478,2851.673
2020-10-13,24.5,88.2,Autumn,15.8,10.0,3130000.0,2851.715,2001.225,850.49,2851.715
2020-10-14,23.7,94.7,Autumn,4.8,96.0,3130000.0,2851.659,2001.185,850.474,2851.659
2020-10-15,23.7,92.1,Autumn,8.0,19.0,3130000.0,2851.659,2001.185,850.474,2851.659
2020-10-16,24.0,89.0,Autumn,9.8,3.0,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-10-17,24.3,84.8,Autumn,16.9,9.0,3130000.0,2851.701,2001.215,850.486,2851.701
2020-10-18,24.1,87.8,Autumn,15.4,3.0,3130000.0,2851.687,2001.205,850.482,2851.687
2020-10-19,24.4,89.0,Autumn,12.6,45.0,3130000.0,2851.708,2001.22,850.488,2851.708
2020-10-20,25.0,87.8,Autumn,13.8,43.0,3130000.0,2851.75,2001.25,850.5,2851.75
2020-10-21,24.7,86.8,Autumn,15.9,7.0,3130000.0,2851.729,2001.235,850.494,2851.729
2020-10-22,24.8,87.0,Autumn,15.2,2.0,3130000.0,2851.736,2001.24,850.496,2851.736
2020-10-23,24.5,85.0,Autumn,14.9,2.1,3130000.0,2851.715,2001.225,850.49,2851.715
2020-10-24,24.0,86.1,Autumn,15.6,28.0,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-10-25,24.1,83.4,Autumn,16.1,6.0,3130000.0,2851.687,2001.205,850.482,2851.687
2020-10-26,24.2,84.4,Autumn,14.8,1.6,3130000.0,2851.694,2001.21,850.484,2851.694
2020-10-27,24.2,80.2,Autumn,16.6,0.7,3130000.0,2851.694,2001.21,850.484,2851.694
2020-10-28,23.8,79.3,Autumn,17.3,0.8,3130000.0,2851.666,2001.19,850.476,2851.666
2020-10-29,23.8,77.6,Autumn,17.0,0.0,3130000.0,2851.666,2001.19,850.476,2851.666
2020-10-30,24.1,75.2,Autumn,16.1,0.0,3130000.0,2851.687,2001.205,850.482,2851.687
2020-10-31,23.8,70.3,Autumn,17.7,0.0,3130000.0,2851.666,2001.19,850.476,2851.666
2020-11-01,23.8,74.0,Autumn,15.7,0.1,3130000.0,2851.666,2001.19,850.476,2851.666
2020-11-02,23.9,73.8,Autumn,15.5,0.0,3130000.0,2851.673,2001.195,850.478,2851.673
2020-11-03,23.4,70.8,Autumn,20.1,0.0,3130000.0,2851.638,2001.17,850.468,2851.638
2020-11-04,22.6,72.4,Autumn,19.8,0.0,3130000.0,2851.5820000000003,2001.13,850.452,2851.5820000000003
2020-11-05,22.0,71.6,Autumn,20.3,0.0,3130000.0,2851.54,2001.1,850.44,2851.54
2020-11-06,21.3,66.3,Autumn,21.0,0.0,3130000.0,2851.491,2001.065,850.426,2851.491
2020-11-07,21.6,72.0,Autumn,20.1,0.0,3130000.0,2851.512,2001.08,850.432,2851.512
2020-11-08,22.2,72.6,Autumn,19.9,0.0,3130000.0,2851.554,2001.11,850.444,2851.554
2020-11-09,20.9,67.1,Autumn,20.3,0.0,3130000.0,2851.463,2001.045,850.418,2851.463
2020-11-10,19.3,63.7,Autumn,20.9,0.0,3130000.0,2851.351,2000.965,850.386,2851.351
2020-11-11,19.0,61.8,Autumn,20.9,0.0,3130000.0,2851.33,2000.95,850.38,2851.33
2020-11-12,19.8,65.0,Autumn,20.2,0.0,3130000.0,2851.386,2000.99,850.396,2851.386
2020-11-13,22.6,75.0,Autumn,16.0,0.0,3130000.0,2851.5820000000003,2001.13,850.452,2851.5820000000003
2020-11-14,24.0,75.3,Autumn,16.4,0.0,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-11-15,24.0,72.0,Autumn,17.2,0.0,3130000.0,2851.6800000000003,2001.2,850.48,2851.6800000000003
2020-11-16,24.1,69.1,Autumn,18.8,0.0,3130000.0,2851.687,2001.205,850.482,2851.687
2020-11-17,24.2,73.7,Autumn,16.2,0.0,3130000.0,2851.694,2001.21,850.484,2851.694
2020-11-18,24.3,77.7,Autumn,14.0,0.5,3130000.0,2851.701,2001.215,850.486,2851.701
2020-11-19,25.0,79.0,Autumn,14.8,0.1,3130000.0,2851.75,2001.25,850.5,2851.75
2020-11-20,24.4,80.7,Autumn,15.1,5.0,3130000.0,2851.708,2001.22,850.488,2851.708
2020-11-21,24.5,77.3,Autumn,16.1,0.2,3130000.0,2851.715,2001.225,850.49,2851.715
2020-11-22,23.4,77.9,Autumn,13.6,0.3,3130000.0,2851.638,2001.17,850.468,2851.638
2020-11-23,23.2,75.8,Autumn,14.4,0.0,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2020-11-24,22.7,73.5,Autumn,13.6,0.0,3130000.0,2851.589,2001.135,850.454,2851.589
2020-11-25,21.7,66.4,Autumn,19.1,0.0,3130000.0,2851.519,2001.085,850.434,2851.519
2020-11-26,21.1,63.2,Autumn,18.7,0.0,3130000.0,2851.477,2001.055,850.422,2851.477
2020-11-27,21.8,61.5,Autumn,18.1,0.0,3130000.0,2851.526,2001.09,850.436,2851.526
2020-11-28,21.9,70.3,Autumn,11.3,0.5,3130000.0,2851.533,2001.095,850.438,2851.533
2020-11-29,23.5,72.2,Autumn,15.0,0.0,3130000.0,2851.645,2001.175,850.47,2851.645
2020-11-30,23.6,75.7,Autumn,14.9,0.3,3130000.0,2851.652,2001.18,850.472,2851.652
2020-12-01,23.6,75.1,Winter,15.2,0.0,3130000.0,2851.652,2001.18,850.472,3142.5252758908014
2020-12-02,22.6,72.1,Winter,18.1,0.0,3130000.0,2851.5820000000003,2001.13,850.452,3281.555435808793
2020-12-03,21.1,65.9,Winter,18.7,0.0,3130000.0,2851.477,2001.055,850.422,3149.159729659323
2020-12-04,20.2,64.0,Winter,18.6,0.0,3130000.0,2851.414,2001.01,850.404,3299.530340365306
2020-12-05,20.2,60.8,Winter,18.7,0.0,3130000.0,2851.414,2001.01,850.404,3170.0977054307627
2020-12-06,19.6,58.3,Winter,19.0,0.0,3130000.0,2851.3720000000003,2000.98,850.392,3148.9501644151364
2020-12-07,20.1,61.6,Winter,18.7,0.0,3130000.0,2851.407,2001.005,850.402,3179.163553260591
2020-12-08,21.3,62.1,Winter,18.6,0.0,3130000.0,2851.491,2001.065,850.426,3400.695224088224
2020-12-09,22.6,63.2,Winter,16.3,0.0,3130000.0,2851.5820000000003,2001.13,850.452,3198.0178878138872
2020-12-10,24.1,65.7,Winter,15.5,0.1,3130000.0,2851.687,2001.205,850.482,3241.103467018396
2020-12-11,22.7,81.0,Winter,9.8,0.9,3130000.0,2851.589,2001.135,850.454,3274.906073282425
2020-12-12,23.4,77.0,Winter,14.0,0.5,3130000.0,2851.638,2001.17,850.468,3338.942386253598
2020-12-13,22.2,78.9,Winter,12.5,3.2,3130000.0,2851.554,2001.11,850.444,3186.1055572151945
2020-12-14,21.3,90.8,Winter,7.8,5.0,3130000.0,2851.491,2001.065,850.426,3153.6590633687883
2020-12-15,22.1,82.4,Winter,16.4,0.0,3130000.0,2851.547,2001.105,850.442,3231.8856617108618
2020-12-16,22.0,75.8,Winter,17.6,0.0,3130000.0,2851.54,2001.1,850.44,3282.3565568201107
2020-12-17,21.2,75.3,Winter,17.0,0.0,3130000.0,2851.484,2001.06,850.424,3319.1326411864475
2020-12-18,20.7,74.0,Winter,17.9,0.0,3130000.0,2851.449,2001.035,850.414,3137.8379199385126
2020-12-19,20.4,70.2,Winter,18.3,0.0,3130000.0,2851.428,2001.02,850.408,3241.7289101286374
2020-12-20,19.7,63.5,Winter,18.7,0.0,3130000.0,2851.379,2000.985,850.394,3174.077633751293
2020-12-21,18.4,60.3,Winter,18.8,0.0,3130000.0,2851.288,2000.92,850.368,3156.609078525088
2020-12-22,17.5,60.2,Winter,18.6,0.0,3130000.0,2851.225,2000.875,850.35,3385.7347142786584
2020-12-23,17.9,63.0,Winter,18.6,0.0,3130000.0,2851.253,2000.895,850.358,3345.88911660752
2020-12-24,18.9,65.9,Winter,18.4,0.0,3130000.0,2851.323,2000.945,850.378,3313.3769077395064
2020-12-25,20.1,67.0,Winter,17.9,0.0,3130000.0,2851.407,2001.005,850.402,3403.467295098249
2020-12-26,20.8,68.2,Winter,18.0,0.0,3130000.0,2851.456,2001.04,850.416,3374.0661297957727
2020-12-27,21.3,70.0,Winter,18.0,0.0,3130000.0,2851.491,2001.065,850.426,3203.6788337002336
2020-12-28,21.2,71.5,Winter,18.2,0.0,3130000.0,2851.484,2001.06,850.424,3189.819853081044
2020-12-29,20.5,71.1,Winter,18.3,0.0,3130000.0,2851.435,2001.025,850.41,3216.761068164408
2020-12-30,20.5,70.6,Winter,18.5,0.0,3130000.0,2851.435,2001.025,850.41,3379.778313734801
2020-12-31,20.6,70.2,Winter,17.5,0.0,3130000.0,2851.442,2001.03,850.412,3375.3848065783354
2021-01-01,22.3,74.8,Winter,15.0,0.0,3130000.0,2851.561,2001.115,850.446,3194.661843169814
2021-01-02,22.6,70.8,Winter,16.6,0.0,3130000.0,2851.5820000000003,2001.13,850.452,3139.999855347206
2021-01-03,21.8,66.2,Winter,17.1,0.0,3130000.0,2851.526,2001.09,850.436,3204.3950993258545
2021-01-04,22.0,77.4,Winter,13.6,2.8,3130000.0,2851.54,2001.1,850.44,3273.172415372147
2021-01-05,22.0,82.1,Winter,10.2,1.1,3130000.0,2851.54,2001.1,850.44,3294.2102108967374
2021-01-06,23.2,76.9,Winter,14.2,1.2,3130000.0,2851.6240000000003,2001.16,850.464,3342.156676171577
2021-01-07,22.5,84.6,Winter,9.8,4.0,3130000.0,2851.575,2001.125,850.45,3152.267840020764
2021-01-08,22.2,87.7,Winter,6.8,33.0,3130000.0,2851.554,2001.11,850.444,3236.357156963228
2021-01-09,23.4,84.3,Winter,13.3,0.9,3130000.0,2851.638,2001.17,850.468,3148.9877529864616
2021-01-10,23.7,82.4,Winter,15.5,0.4,3130000.0,2851.659,2001.185,850.474,3395.445361261457
2021-01-11,23.5,73.9,Winter,18.4,0.0,3130000.0,2851.645,2001.175,850.47,3290.472017260562
2021-01-12,22.8,65.8,Winter,17.7,0.0,3130000.0,2851.596,2001.14,850.456,3308.689096832822
2021-01-13,22.9,68.5,Winter,16.6,0.0,3130000.0,2851.603,2001.145,850.458,3403.259969242242
2021-01-14,22.7,68.3,Winter,16.5,0.0,3130000.0,2851.589,2001.135,850.454,3153.343059358436
2021-01-15,22.5,68.7,Winter,19.0,0.0,3130000.0,2851.575,2001.125,850.45,3154.304496464708
2021-01-16,22.8,67.5,Winter,18.7,0.0,3130000.0,2851.596,2001.14,850.456,3406.063628495538
2021-01-17,23.8,65.7,Winter,16.5,0.0,3130000.0,2851.666,2001.19,850.476,3410.102123485636
2021-01-18,24.4,67.3,Winter,16.4,0.0,3130000.0,2851.708,2001.22,850.488,3256.285773549629
2021-01-19,23.6,68.8,Winter,15.6,0.0,3130000.0,2851.652,2001.18,850.472,3206.4388925457733
2021-01-20,23.5,66.8,Winter,19.3,0.0,3130000.0,2851.645,2001.175,850.47,3306.7329738609483
2021-01-21,22.2,63.4,Winter,19.9,0.0,3130000.0,2851.554,2001.11,850.444,3171.745667866053
2021-01-22,22.0,65.6,Winter,20.1,0.0,3130000.0,2851.54,2001.1,850.44,3305.050335476398
2021-01-23,22.7,67.2,Winter,20.0,0.0,3130000.0,2851.589,2001.135,850.454,3367.5992332173914
2021-01-24,22.8,64.6,Winter,20.2,0.0,3130000.0,2851.596,2001.14,850.456,3195.26827973557
2021-01-25,21.6,65.1,Winter,20.3,0.0,3130000.0,2851.512,2001.08,850.432,3278.3477816563923
2021-01-26,21.7,59.3,Winter,20.2,0.0,3130000.0,2851.519,2001.085,850.434,3323.7494220900226
2021-01-27,21.2,62.5,Winter,20.2,0.0,3130000.0,2851.484,2001.06,850.424,3418.959681088119
2021-01-28,21.5,61.5,Winter,20.6,0.0,3130000.0,2851.505,2001.075,850.43,3351.4578762638066
2021-01-29,20.5,64.1,Winter,18.7,0.0,3130000.0,2851.435,2001.025,850.41,3283.1431432131862
2021-01-30,20.9,62.7,Winter,19.9,0.0,3130000.0,2851.463,2001.045,850.418,3199.4959638206765
2021-01-31,21.5,64.0,Winter,18.7,0.0,3130000.0,2851.505,2001.075,850.43,3181.309538615581
2021-02-01,21.5,64.6,Winter,18.7,0.0,3130000.0,2851.505,2001.075,850.43,3237.551117934769
2021-02-02,22.0,53.8,Winter,20.9,0.0,3130000.0,2851.54,2001.1,850.44,3368.9908925690925
2021-02-03,20.5,52.5,Winter,21.1,0.0,3130000.0,2851.435,2001.025,850.41,3168.643373681128
2021-02-04,20.7,55.2,Winter,21.1,0.0,3130000.0,2851.449,2001.035,850.414,3150.081193142996
2021-02-05,21.5,58.5,Winter,21.1,0.0,3130000.0,2851.505,2001.075,850.43,3344.0617386112394
2021-02-06,20.5,56.2,Winter,21.6,0.0,3130000.0,2851.435,2001.025,850.41,3330.1496193397475
2021-02-07,20.1,52.5,Winter,21.8,0.0,3130000.0,2851.407,2001.005,850.402,3298.738094415655
2021-02-08,20.1,51.3,Winter,22.4,0.0,3130000.0,2851.407,2001.005,850.402,3375.0527364441123
2021-02-09,20.2,47.6,Winter,22.4,0.0,3130000.0,2851.414,2001.01,850.404,3147.003529813468
2021-02-10,21.0,48.8,Winter,22.5,0.0,3130000.0,2851.47,2001.05,850.42,3211.381829845759
2021-02-11,22.2,47.1,Winter,22.4,0.0,3130000.0,2851.554,2001.11,850.444,3222.017085400627
2021-02-12,22.9,49.1,Winter,22.0,0.0,3130000.0,2851.603,2001.145,850.458,3224.065937440351
2021-02-13,22.9,58.7,Winter,21.9,0.0,3130000.0,2851.603,2001.145,850.458,3240.650669958281
2021-02-14,22.9,57.9,Winter,20.9,0.0,3130000.0,2851.603,2001.145,850.458,3235.3130838301245
2021-02-15,23.0,64.0,Winter,20.0,0.0,3130000.0,2851.61,2001.15,850.46,3321.9038268924824
2021-02-16,22.8,67.2,Winter,20.6,0.0,3130000.0,2851.596,2001.14,850.456,3239.378747627473
2021-02-17,22.9,67.8,Winter,19.7,0.0,3130000.0,2851.603,2001.145,850.458,3336.059356007731
2021-02-18,21.9,67.6,Winter,19.0,2.2,3130000.0,2851.533,2001.095,850.438,3274.993120087684
2021-02-19,20.7,68.7,Winter,17.4,0.7,3130000.0,2851.449,2001.035,850.414,3151.897149309628
2021-02-20,20.4,63.1,Winter,19.5,0.0,3130000.0,2851.428,2001.02,850.408,3319.901672493777
2021-02-21,22.0,58.2,Winter,20.5,0.0,3130000.0,2851.54,2001.1,850.44,3311.888883787433
2021-02-22,23.1,58.8,Winter,19.1,0.0,3130000.0,2851.617,2001.155,850.462,3389.296536459392
2021-02-23,24.1,57.7,Winter,21.3,0.0,3130000.0,2851.687,2001.205,850.482,3412.3171876664337
2021-02-24,24.3,57.5,Winter,22.2,0.1,3130000.0,2851.701,2001.215,850.486,3317.018616611121
2021-02-25,25.2,54.2,Winter,20.7,0.0,3130000.0,2851.764,2001.26,850.504,3265.168670284375
2021-02-26,25.3,51.1,Winter,21.7,0.0,3130000.0,2851.771,2001.265,850.506,3237.1465380597374
2021-02-27,24.8,50.7,Winter,23.6,0.0,3130000.0,2851.736,2001.24,850.496,3293.2225150291915
2021-02-28,25.7,46.6,Winter,23.1,0.0,3130000.0,2851.799,2001.285,850.514,3185.652771112544
2021-03-01,26.4,45.2,Summer,17.8,0.0,3130000.0,2851.848,2001.32,850.528,3481.82423732497
2021-03-02,26.3,43.3,Summer,22.7,0.0,3130000.0,2851.841,2001.315,850.526,3297.587048382251
2021-03-03,25.4,38.4,Summer,24.5,0.0,3130000.0,2851.778,2001.27,850.508,3539.301502953815
2021-03-04,25.3,37.6,Summer,24.0,0.0,3130000.0,2851.771,2001.265,850.506,3333.7923725802784
2021-03-05,25.7,41.3,Summer,24.5,0.0,3130000.0,2851.799,2001.285,850.514,3471.96576568864
2021-03-06,26.1,46.2,Summer,24.5,0.0,3130000.0,2851.827,2001.305,850.522,3473.450208885771
2021-03-07,26.1,45.3,Summer,24.7,0.0,3130000.0,2851.827,2001.305,850.522,3356.949194557984
2021-03-08,25.9,36.2,Summer,24.9,0.0,3130000.0,2851.813,2001.295,850.518,3329.2989946818197
2021-03-09,26.2,43.8,Summer,19.8,0.0,3130000.0,2851.834,2001.31,850.524,3520.6470889986176
2021-03-10,26.7,44.0,Summer,22.2,0.0,3130000.0,2851.869,2001.335,850.534,3564.4514873115904
2021-03-11,26.2,46.3,Summer,22.0,0.0,3130000.0,2851.834,2001.31,850.524,3308.34287918092
2021-03-12,26.3,45.4,Summer,23.3,0.0,3130000.0,2851.841,2001.315,850.526,3289.798496187743
2021-03-13,26.2,44.5,Summer,24.1,0.0,3130000.0,2851.834,2001.31,850.524,3343.514470175474
2021-03-14,26.4,43.8,Summer,23.2,0.0,3130000.0,2851.848,2001.32,850.528,3337.704344686669
2021-03-15,26.7,48.0,Summer,21.9,0.0,3130000.0,2851.869,2001.335,850.534,3400.3956423395653
2021-03-16,26.7,41.6,Summer,24.3,0.0,3130000.0,2851.869,2001.335,850.534,3490.240180651023
2021-03-17,26.9,43.5,Summer,21.5,0.0,3130000.0,2851.883,2001.345,850.538,3332.1507665624645
2021-03-18,27.0,46.3,Summer,20.9,0.0,3130000.0,2851.89,2001.35,850.54,3469.1895427654395
2021-03-19,26.7,46.4,Summer,23.5,0.0,3130000.0,2851.869,2001.335,850.534,3395.112695531766
2021-03-20,25.7,49.1,Summer,22.0,0.1,3130000.0,2851.799,2001.285,850.514,3459.943892710716
2021-03-21,25.6,52.3,Summer,21.6,0.2,3130000.0,2851.792,2001.28,850.512,3293.19233928247
2021-03-22,25.0,59.5,Summer,21.6,5.0,3130000.0,2851.75,2001.25,850.5,3301.638699092995
2021-03-23,25.2,61.8,Summer,22.0,0.9,3130000.0,2851.764,2001.26,850.504,3553.2392045852216
2021-03-24,26.5,55.8,Summer,20.9,0.1,3130000.0,2851.855,2001.325,850.53,3506.819147339766
2021-03-25,27.2,47.8,Summer,23.1,0.0,3130000.0,2851.904,2001.36,850.544,3476.495149618366
2021-03-26,26.9,40.2,Summer,26.1,0.0,3130000.0,2851.883,2001.345,850.538,3430.116088643251
2021-03-27,27.8,39.9,Summer,25.3,0.0,3130000.0,2851.946,2001.39,850.556,3532.738445721843
2021-03-28,28.3,40.1,Summer,26.1,0.0,3130000.0,2851.981,2001.415,850.566,3472.328461754984
2021-03-29,28.9,49.0,Summer,26.6,0.0,3130000.0,2852.023,2001.445,850.578,3493.617606578568
2021-03-30,26.8,50.6,Summer,26.5,0.0,3130000.0,2851.876,2001.34,850.536,3364.769389697176
2021-03-31,27.1,42.6,Summer,27.5,0.0,3130000.0,2851.897,2001.355,850.542,3481.481123014783
2021-04-01,26.6,47.7,Summer,26.9,0.0,3130000.0,2851.862,2001.33,850.532,3492.689942740848
